ArrestNumber,ArresteeID,ArrestYr
20-037877,102347169,2020
20-037877,101014786,2020
20-037877,102109338,2020
20-037877,102445561,2020
20-037877,102431732,2020
21-024381,102467114,2021
21-026491,102224328,2021
19-015047,102549966,2019
20-029290,102438663,2020
20-021213,102135817,2020
21-026513,102422504,2021
20-025407,102418934,2020
20-025407,102347169,2020
20-028884,101014786,2020
20-028884,102109338,2020
20-013899,102445561,2020
21-025940,102431732,2021
21-025940,102467114,2021
21-015514,102224328,2021
21-015514,102549966,2021
21-025007,102190137,2021
21-026502,102190137,2021
21-026502,101657501,2021
21-027280,102453239,2021
21-027280,102774178,2021
21-027280,102209004,2021
21-029332,102060869,2021
21-029332,102419867,2021
21-029332,102424640,2021
19-011968,102419867,2019
19-011968,102424640,2019
20-002936,102250782,2020
20-002936,101774470,2020
19-004056,102250782,2019
21-025206,101774470,2021
21-026488,102250782,2021
21-026484,101774470,2021
21-026484,102617075,2021
21-005481,102617075,2021
21-005481,102694558,2021
19-035299,102407012,2019
20-016999,102773956,2020
20-016999,102192643,2020
20-016999,102441640,2020
20-016950,102506924,2020
20-016950,102441640,2020
20-019739,102770033,2020
20-019739,102424958,2020
20-019739,101761908,2020
20-027347,102370614,2020
20-021606,102775824,2020
19-034807,102443991,2019
21-004750,101892478,2021
19-033115,102748003,2019
21-025077,102350544,2021
21-026480,102263239,2021
20-035252,102536701,2020
20-035420,102131641,2020
20-024088,102287536,2020
19-019749,102775898,2019
21-020234,100827177,2021
21-024923,101983298,2021
20-025109,100827177,2020
20-029430,101983298,2020
20-029430,101489441,2020
18-033958,102774796,2018
18-033958,102697084,2018
19-034700,102697084,2019
19-034700,100250725,2019
19-034700,100724124,2019
17-048054,101930442,2017
17-048054,26120369,2017
17-048054,101973710,2017
20-018067,26120369,2020
18-007008,101973710,2018
20-000748,26120369,2020
21-026120,101973710,2021
19-042587,26120369,2019
20-025448,101973710,2020
21-026021,26120369,2021
20-035259,101973710,2020
21-013984,26120369,2021
21-013984,101973710,2021
21-013379,102443498,2021
21-013379,102350794,2021
21-021939,102443498,2021
21-026531,102350794,2021
21-026582,101989820,2021
21-021845,102490606,2021
21-026023,102398844,2021
21-026550,102342233,2021
21-021713,102374204,2021
21-026590,102695234,2021
20-019100,9054907,2020
20-026023,102718712,2020
19-027783,9054907,2019
21-021873,102718712,2021
21-026585,102401504,2021
19-019145,102714441,2019
21-026554,10433574,2021
21-026554,102389266,2021
21-022410,102417177,2021
21-022410,102415842,2021
21-022410,102389266,2021
21-025854,102417177,2021
21-025854,102415842,2021
21-025854,102389266,2021
20-016122,102417177,2020
20-020699,102415842,2020
20-025229,102605208,2020
20-035241,15162420,2020
20-010487,102718227,2020
19-023551,102544532,2019
21-004152,102412933,2021
20-005536,102314182,2020
19-002548,102423486,2019
19-024895,102554411,2019
21-026334,102544532,2021
21-026555,102412933,2021
19-012431,102314182,2019
19-012431,102423486,2019
19-012145,102554411,2019
19-012145,102544532,2019
20-035330,102412933,2020
21-026481,102314182,2021
19-010097,102423486,2019
19-010097,102554411,2019
19-010097,102544532,2019
19-010097,102412933,2019
19-004109,102314182,2019
19-004109,102423486,2019
19-004109,102554411,2019
19-004109,102544532,2019
19-007982,102412933,2019
19-007982,102314182,2019
19-007982,102423486,2019
19-007982,102554411,2019
18-028132,102024738,2018
18-028132,102695360,2018
18-028132,102389647,2018
18-028132,100979289,2018
20-014184,102046589,2020
19-012972,101921986,2019
21-021933,102419517,2021
19-038844,102777435,2019
20-025271,102775997,2020
21-026616,102775410,2021
19-045326,100394973,2019
21-026580,100394973,2021
19-029565,100394973,2019
20-013844,100394973,2020
20-009762,100394973,2020
19-040855,102065993,2019
19-014937,102726388,2019
19-042599,102775964,2019
21-026562,102135397,2021
19-004509,102778443,2019
19-010092,102592699,2019
21-026598,102592699,2021
21-026598,102778461,2021
21-014818,102777795,2021
21-014818,102765332,2021
21-026603,102338842,2021
20-018717,100842819,2020
21-026375,9480412,2021
20-020162,101882484,2020
20-013734,101919305,2020
21-026451,102399941,2021
20-026189,101919305,2020
20-029436,102399941,2020
20-016159,101970135,2020
20-035274,102746273,2020
20-015509,102570288,2020
19-031322,102695862,2019
19-040515,102777841,2019
21-026642,102770792,2021
19-045963,102776559,2019
20-015200,102777552,2020
21-026631,102694524,2021
20-024311,102778593,2020
21-026625,102777428,2021
21-026707,101902574,2021
21-026552,102444814,2021
21-026710,102362986,2021
21-028097,102418038,2021
20-008510,102444814,2020
21-004774,102362986,2021
21-004774,102418038,2021
21-024201,102444814,2021
21-024201,102362986,2021
21-025980,102418038,2021
21-002325,100655645,2021
19-006909,102694155,2019
21-013785,102295604,2021
21-025948,102548331,2021
21-026646,102695611,2021
19-024568,102769701,2019
21-026687,102778197,2021
21-026687,102777626,2021
21-028664,8740327,2021
21-028664,102675240,2021
19-025764,102642966,2019
20-019811,102585034,2020
20-019811,102675240,2020
21-007327,102642966,2021
21-007327,102585034,2021
21-026187,102675240,2021
21-004954,102642966,2021
21-026695,102585034,2021
21-026047,102776976,2021
20-035428,102778009,2020
21-026044,101329255,2021
21-026689,101895696,2021
21-026649,101895696,2021
20-000631,102551469,2020
20-000631,102078118,2020
20-002830,101871989,2020
20-002830,102333155,2020
20-019085,102690528,2020
21-026181,102373242,2021
21-026099,102779147,2021
21-026323,102779062,2021
21-019986,102026980,2021
21-025883,102779132,2021
19-026825,102546338,2019
19-026825,100239104,2019
16-053919,102195230,2016
16-053919,102366850,2016
21-026544,102779058,2021
21-026544,101954075,2021
21-028305,15312412,2021
21-028305,102435050,2021
19-004908,102482424,2019
21-026705,102482424,2021
20-010413,102482424,2020
21-005114,102482424,2021
19-011193,100077479,2019
19-011193,102285270,2019
19-017017,102346417,2019
19-017017,102579669,2019
21-026498,102303544,2021
20-035353,102780841,2020
20-004120,102777543,2020
20-025388,102780228,2020
20-025388,102299598,2020
20-014324,102780719,2020
20-014324,102779975,2020
19-035433,102385560,2019
19-035433,102372399,2019
20-001183,100259376,2020
20-001183,102281831,2020
20-000558,102417796,2020
20-015944,102695066,2020
20-026998,102287072,2020
21-026828,101881378,2021
21-026721,102063914,2021
20-024705,101960553,2020
20-001376,10662352,2020
20-019478,102780123,2020
20-035365,26168086,2020
21-005095,102779672,2021
20-021015,100531300,2020
20-024949,102780487,2020
19-016777,102780909,2019
19-016777,100382751,2019
19-025238,100382751,2019
19-025238,102781002,2019
20-001005,102779863,2020
20-029378,102780490,2020
19-030909,102254073,2019
20-019469,102070171,2020
21-004864,102505748,2021
20-004967,102454632,2020
21-026363,10131107,2021
21-026363,102721971,2021
21-026363,100441433,2021
21-026363,102666208,2021
21-026363,102696269,2021
21-011989,102326097,2021
21-011989,102292942,2021
21-011989,11193050,2021
21-011989,102283168,2021
21-011989,102269913,2021
21-006329,102258412,2021
21-006329,102148257,2021
21-006329,102283168,2021
21-006329,102269913,2021
21-007112,102148257,2021
21-007112,102283168,2021
21-007112,102269913,2021
21-007112,102258412,2021
21-012248,102283168,2021
21-012248,102269913,2021
21-012248,102258412,2021
21-012248,102148257,2021
21-012248,101872721,2021
21-007249,102406452,2021
21-007249,102053181,2021
21-007249,102216912,2021
21-007249,102695280,2021
21-007249,102401713,2021
21-010366,102654158,2021
21-010366,102394800,2021
21-010366,102695469,2021
21-010366,102389307,2021
21-010366,102505848,2021
19-031769,102333600,2019
21-025989,102443970,2021
19-044200,102454808,2019
20-027026,102324918,2020
19-018538,102369085,2019
19-018538,102695353,2019
18-038885,102171155,2018
18-038885,101843236,2018
20-035197,102134489,2020
21-026851,102452568,2021
21-026769,101786418,2021
21-026822,102452568,2021
20-027094,101786418,2020
20-000379,101938085,2020
19-007580,102454331,2019
21-026085,102399956,2021
20-017719,102410842,2020
20-040164,101291140,2020
21-026716,102505610,2021
21-025825,102361785,2021
21-026806,102355287,2021
20-016034,101969161,2020
21-026717,102351342,2021
21-026767,102695903,2021
19-018589,102391039,2019
20-000012,102414081,2020
21-026376,102457207,2021
21-026560,101928449,2021
18-027678,101864840,2018
21-026164,102212803,2021
21-026088,102505487,2021
21-026727,102008862,2021
20-002415,102345190,2020
20-013069,102300378,2020
21-026475,102345190,2021
19-008441,102300378,2019
19-008441,101974827,2019
19-002798,102336189,2019
19-002798,102535664,2019
21-026715,102444584,2021
20-004305,102420780,2020
20-035312,102498972,2020
20-035312,102492401,2020
20-035312,102482736,2020
20-037752,102262869,2020
20-037752,102336189,2020
20-037752,102535664,2020
21-011928,102444584,2021
21-011928,102420780,2021
21-011928,102498972,2021
19-036773,102492401,2019
21-004825,102482736,2021
21-004825,102262869,2021
21-013699,102336189,2021
21-013699,102535664,2021
21-005092,102444584,2021
21-005092,102420780,2021
21-005930,102498972,2021
21-005930,102492401,2021
21-026339,102482736,2021
21-026223,102262869,2021
21-013917,102336189,2021
20-004778,102535664,2020
21-021698,102444584,2021
21-021698,102420780,2021
21-021698,102498972,2021
21-021698,102492401,2021
21-018682,102482736,2021
21-018682,102262869,2021
21-018682,102336189,2021
21-018682,102535664,2021
21-010050,102444584,2021
21-010050,102420780,2021
21-010050,102498972,2021
21-010050,102492401,2021
21-021582,102482736,2021
21-021582,102262869,2021
21-021582,102336189,2021
21-021582,102535664,2021
21-005072,102444584,2021
21-005072,102420780,2021
21-027485,102498972,2021
21-027485,102492401,2021
21-014123,102482736,2021
21-014123,102262869,2021
19-043101,102336189,2019
19-031313,102535664,2019
20-035302,102444584,2020
19-036756,102420780,2019
18-041215,102498972,2018
21-005110,102492401,2021
19-007624,102482736,2019
21-026521,102262869,2021
21-025932,102336189,2021
19-014868,102535664,2019
21-026834,102444584,2021
19-024967,102420780,2019
19-021999,102498972,2019
18-007087,102492401,2018
19-043757,102482736,2019
20-021300,102262869,2020
19-004176,102653368,2019
20-019079,102696609,2020
20-005958,102117590,2020
19-012226,102456650,2019
21-026724,102074467,2021
20-019395,102456940,2020
21-026379,102217839,2021
19-005751,101903714,2019
18-042375,102369992,2018
18-042375,101256289,2018
18-040724,101256289,2018
18-040724,102076109,2018
20-012823,102357198,2020
20-009471,102566947,2020
20-016905,102357198,2020
20-035250,102566947,2020
20-021763,102406797,2020
19-003687,102401469,2019
19-042330,102259522,2019
20-025677,101921415,2020
21-026774,101960456,2021
21-026774,102220351,2021
21-026774,102506068,2021
21-008463,101967093,2021
21-008463,102435914,2021
21-008463,101934913,2021
21-025140,102325431,2021
21-025140,102423706,2021
21-025140,102109246,2021
21-026845,102540009,2021
21-000551,102646528,2021
19-003936,102639272,2019
20-026166,102540009,2020
20-026166,102646528,2020
19-042664,102639272,2019
19-042664,102540009,2019
21-026064,102646528,2021
21-026064,102639272,2021
21-026064,102540009,2021
21-027053,102646528,2021
21-027053,102639272,2021
21-027053,102350595,2021
21-028083,102653574,2021
21-028083,102456885,2021
21-028083,102269597,2021
21-029429,10092760,2021
21-029429,101941205,2021
21-029429,102379203,2021
20-015488,102101100,2020
20-018691,102389858,2020
20-014364,102510797,2020
20-014364,102311363,2020
20-028841,15378372,2020
20-028841,102311363,2020
21-026150,15378372,2021
21-018222,102346681,2021
21-025673,102209858,2021
19-025522,8024210,2019
21-005030,102455480,2021
21-026463,102455889,2021
20-024167,102415966,2020
20-035339,102410174,2020
20-009126,102253334,2020
19-001655,102456823,2019
19-027655,100628181,2019
19-043880,102266824,2019
21-025848,102307613,2021
21-016134,102676000,2021
20-026601,102697224,2020
20-014661,102676000,2020
19-012580,102697224,2019
19-012580,102390064,2019
19-012580,102249753,2019
19-012580,102456939,2019
19-012580,101993701,2019
19-007836,101967430,2019
19-007836,101984185,2019
19-007836,102104612,2019
19-007836,101993701,2019
19-032027,101984185,2019
19-032027,102104612,2019
19-032027,101993701,2019
19-032027,101967430,2019
19-004048,102104612,2019
19-004048,101993701,2019
19-004048,101967430,2019
19-004048,101984185,2019
19-028246,102397839,2019
19-028246,8993702,2019
19-028246,102455371,2019
19-028246,102455285,2019
19-028246,20613358,2019
20-009487,102194861,2020
20-009487,102337880,2020
20-009487,102191677,2020
20-009487,102246240,2020
20-008825,102088272,2020
20-008825,102251011,2020
20-008825,100659777,2020
20-008825,102392296,2020
20-013212,101935531,2020
20-013212,102422733,2020
20-013212,102397971,2020
20-015433,102397971,2020
20-015433,102368412,2020
20-015433,101638294,2020
21-004714,101638294,2021
20-000883,102585772,2020
19-039453,102438197,2019
21-025909,102445874,2021
20-023610,101954500,2020
20-023610,102364457,2020
21-002495,102398601,2021
21-002495,102364457,2021
21-026494,102398601,2021
20-034984,102377632,2020
21-026357,101945110,2021
20-004229,102048430,2020
20-002407,102115622,2020
19-041301,102406900,2019
21-026205,101987177,2021
19-010051,102258480,2019
20-004965,102418406,2020
20-026868,102393839,2020
19-010649,101897051,2019
20-008145,11205290,2020
20-020613,102702165,2020
19-020056,102058994,2019
19-015798,102044183,2019
21-026429,102132499,2021
20-022172,102373767,2020
20-022172,102457023,2020
20-022172,102423581,2020
20-022172,102697405,2020
20-015227,101927879,2020
20-015227,101946617,2020
20-015227,101151888,2020
20-015227,102224863,2020
20-015756,102362914,2020
20-015756,102355267,2020
20-015756,7533589,2020
20-015756,102163554,2020
20-022312,102297244,2020
20-022312,101734062,2020
20-022312,102064021,2020
20-022312,101704734,2020
19-045166,101734062,2019
19-013810,102064021,2019
20-025334,101704734,2020
16-008354,101734062,2016
19-010129,102064021,2019
20-004692,101704734,2020
20-025752,102423741,2020
20-025752,102420102,2020
20-028602,101909252,2020
20-028602,102271276,2020
21-014020,101964847,2021
21-004979,102140785,2021
20-035386,102037732,2020
21-004842,100744460,2021
20-035212,102060902,2020
20-015261,102060902,2020
20-011854,102060902,2020
19-000475,102585688,2019
19-040166,102506429,2019
19-036297,102384503,2019
20-021831,102425103,2020
20-035257,102236975,2020
20-005522,102426155,2020
19-011690,101872821,2019
19-005976,102506647,2019
19-005976,102499689,2019
19-005976,101872821,2019
19-006901,102506647,2019
19-006901,102499689,2019
19-006901,101872821,2019
21-026713,102506647,2021
21-027059,102499689,2021
21-026607,102135482,2021
20-026620,102239576,2020
21-026831,102698359,2021
19-031919,101975909,2019
21-026827,102052356,2021
20-017201,102132828,2020
21-026648,102365822,2021
20-013068,102506451,2020
21-026820,102426730,2021
21-026820,102313411,2021
21-028519,102438879,2021
21-028519,101456081,2021
19-031141,102336423,2019
18-043883,100523227,2018
20-002323,15488263,2020
19-026043,101501683,2019
19-037682,102275976,2019
19-037682,102297554,2019
20-020135,102358055,2020
20-018198,8906122,2020
20-018362,102224166,2020
20-018362,102297554,2020
20-014694,102358055,2020
20-014694,8906122,2020
21-026610,102224166,2021
20-000756,102297554,2020
20-029366,102358055,2020
20-023231,8906122,2020
20-001965,102224166,2020
21-026478,102365976,2021
19-018131,101984137,2019
21-026815,102690626,2021
21-026738,102318753,2021
21-004939,102196903,2021
20-035245,102182501,2020
20-026847,102379689,2020
21-026743,102697834,2021
21-026743,102316670,2021
21-026743,102435954,2021
21-026743,102335146,2021
21-026743,102442729,2021
21-029254,102316670,2021
21-029254,102435954,2021
21-029254,102335146,2021
21-029254,102442729,2021
21-014448,102435954,2021
21-014448,102335146,2021
21-014448,102442729,2021
21-014448,102316670,2021
21-025103,102335146,2021
21-025103,102442729,2021
21-025103,102385289,2021
21-025103,102421374,2021
21-025103,15097738,2021
20-024398,102488941,2020
20-024398,102351489,2020
20-024398,102550771,2020
20-024398,102421374,2020
20-024398,15097738,2020
21-015587,102488941,2021
21-015587,102351489,2021
21-015587,102550771,2021
21-015587,102421374,2021
21-015587,15097738,2021
20-025232,102488941,2020
20-025232,102351489,2020
